id_usuario,fecha,consumo_kwh,consumo_esperado_kwh,variacion_pct
1,2023-12-31 12:16:35.649337,892.4137119265524,863.6106794323775,3.335187160157185
1,2024-01-31 12:16:35.649337,872.769855217453,857.7152217628163,1.755201851693353
1,2024-02-29 12:16:35.649337,618.0056740943364,927.5036849891713,-33.36892520253958
1,2024-03-31 12:16:35.649337,1063.932559514745,926.1236965118545,14.880178913673491
1,2024-04-30 12:16:35.649337,934.5278638557871,918.7938636290453,1.7124624847401355
1,2024-05-31 12:16:35.649337,671.3172459417115,857.2195353702574,-21.68666038954064
1,2024-06-30 12:16:35.649337,635.5898514974875,944.8477520331138,-32.73097701403938
1,2024-07-31 12:16:35.649337,902.5569147715005,911.2107885492446,-0.9497115142284619
1,2024-08-31 12:16:35.649337,691.233910567762,873.1517399033945,-20.834617973247113
1,2024-09-30 12:16:35.649337,700.4476893566848,915.4146869839813,-23.483018208452464
1,2024-10-31 12:16:35.649337,971.9514946732224,933.2541797151657,4.146492541813995
1,2024-11-30 12:16:35.649337,1016.0120420100349,930.4301485279512,9.198099784006798
1,2024-12-31 12:16:35.649337,1005.6113224150617,883.678907913292,13.798271454696065
1,2025-01-31 12:16:35.649337,1035.2601366380636,919.264259195898,12.61833866396915
1,2025-02-28 12:16:35.649337,940.7503886681436,845.378037014479,11.281621650649905
1,2025-03-31 12:16:35.649337,1060.2519774611646,846.4404528851667,25.26007870337513
1,2025-04-30 12:16:35.649337,803.7742315507962,865.2870559386648,-7.108950025970212
1,2025-05-31 12:16:35.649337,557.0160870284803,891.007800799084,-37.48471264461089
1,2025-06-30 12:16:35.649337,1090.0449396576726,924.1989284593075,17.9448391565266
1,2025-07-31 12:16:35.649337,843.462588063571,929.9483146395766,-9.300057348835036
1,2025-08-31 12:16:35.649337,839.5134196189483,938.3221990926797,-10.530367881019503
1,2025-09-30 12:16:35.649337,1065.744596898314,870.9084825428802,22.3715945200753
1,2025-10-31 12:16:35.649337,758.7258895132993,906.7691263630967,-16.326453178172784
1,2025-11-30 12:16:35.649337,672.654076893476,875.708656754063,-23.18745832811991
2,2023-12-31 12:16:35.649337,295.69020446267643,251.23790098694926,17.69331112109406
2,2024-01-31 12:16:35.649337,264.0433158241684,239.6681226940529,10.170394316991228
2,2024-02-29 12:16:35.649337,153.2611448957736,229.14338756040436,-33.11561528024782
2,2024-03-31 12:16:35.649337,163.68713878685963,257.10865332198944,-36.335422136933516
2,2024-04-30 12:16:35.649337,158.7286449214404,239.90083267976556,-33.83572572533702
2,2024-05-31 12:16:35.649337,278.19065131129133,234.28366226271393,18.74095215369406
2,2024-06-30 12:16:35.649337,191.09067987400152,237.348127145893,-19.48928261121604
2,2024-07-31 12:16:35.649337,249.8825656748404,233.31562898203586,7.1006544932659095
2,2024-08-31 12:16:35.649337,201.42195200122097,231.7783487115251,-13.097166702178106
2,2024-09-30 12:16:35.649337,224.29292537022303,242.7040690097227,-7.585840531895706
2,2024-10-31 12:16:35.649337,209.15369642685025,246.91106215862587,-15.291889071992543
2,2024-11-30 12:16:35.649337,210.6081139418804,219.5746383278432,-4.083588366237012
2,2024-12-31 12:16:35.649337,329.907032471732,232.66049409461613,41.79761534313969
2,2025-01-31 12:16:35.649337,217.06199566271903,229.2602956024978,-5.320720671550013
2,2025-02-28 12:16:35.649337,239.2345388933761,242.04363701455574,-1.1605750747377426
2,2025-03-31 12:16:35.649337,321.76987734360563,221.4970565979453,45.27049807604103
2,2025-04-30 12:16:35.649337,304.74642241535014,261.50849250455684,16.534044266283193
2,2025-05-31 12:16:35.649337,246.09811327906073,234.87016237951372,4.780492671267619
2,2025-06-30 12:16:35.649337,334.4791454397583,241.30307084691756,38.61371273304333
2,2025-07-31 12:16:35.649337,138.8636351766081,229.27573073876334,-39.43378362412493
2,2025-08-31 12:16:35.649337,272.63593977584645,239.8221027911418,13.682574125906086
2,2025-09-30 12:16:35.649337,293.4047712870408,246.41061524321626,19.071481964135177
2,2025-10-31 12:16:35.649337,265.92777937384125,239.61364461496242,10.98190163634599
2,2025-11-30 12:16:35.649337,78.37776832688925,226.56783188801785,-65.40648878803421
3,2023-12-31 12:16:35.649337,1064.6455959488892,889.5763718052198,19.680066792736522
3,2024-01-31 12:16:35.649337,968.1763852363484,888.7625626737668,8.935324899787851
3,2024-02-29 12:16:35.649337,322.4337760839576,863.2413378768819,-62.64847824862344
3,2024-03-31 12:16:35.649337,839.4237019625334,939.6877999562141,-10.669937185345242
3,2024-04-30 12:16:35.649337,985.4623426390942,979.3912055699791,0.6198888691860268
3,2024-05-31 12:16:35.649337,762.0856973416714,928.7815416226314,-17.947799004460542
3,2024-06-30 12:16:35.649337,1047.4150214600859,957.3212737621942,9.411025344065594
3,2024-07-31 12:16:35.649337,762.9740540257765,917.4845412166138,-16.840663820444483
3,2024-08-31 12:16:35.649337,628.4770667176391,862.4789784859472,-27.13131770226917
3,2024-09-30 12:16:35.649337,455.98642201493476,878.1619574893871,-48.07490598675296
3,2024-10-31 12:16:35.649337,736.8439812452907,915.4931899011726,-19.513985535508688
3,2024-11-30 12:16:35.649337,829.9853325617826,940.6836970644403,-11.7678625501973
3,2024-12-31 12:16:35.649337,1226.272508905527,895.9457454840557,36.869058766834655
3,2025-01-31 12:16:35.649337,762.829030834524,967.1218648406134,-21.123794366882386
3,2025-02-28 12:16:35.649337,827.6154246054464,887.4789888693227,-6.7453500324716975
3,2025-03-31 12:16:35.649337,970.4056101674992,847.9921298671987,14.435685897164069
3,2025-04-30 12:16:35.649337,1161.5751581686823,914.7268416313935,26.986014327188716
3,2025-05-31 12:16:35.649337,1233.9872894871817,943.0644212555449,30.84867392667808
3,2025-06-30 12:16:35.649337,1007.4147181369084,898.1709419892253,12.16291588166227
3,2025-07-31 12:16:35.649337,1063.1734566989885,897.6745406455892,18.436405240408828
3,2025-08-31 12:16:35.649337,658.4041622024448,911.820404239619,-27.792341656195106
3,2025-09-30 12:16:35.649337,812.0356021753078,845.1457844043595,-3.9176888579509446
3,2025-10-31 12:16:35.649337,837.4056337709937,905.9744354001012,-7.568513961304635
3,2025-11-30 12:16:35.649337,785.4831970674179,885.9468553131703,-11.339693531644158
4,2023-12-31 12:16:35.649337,318.08745706316387,260.0004891070857,22.341099493914438
4,2024-01-31 12:16:35.649337,405.55168261122606,319.94124612608005,26.758174359116328
4,2024-02-29 12:16:35.649337,216.14329769036516,306.13562324666015,-29.396227920782092
4,2024-03-31 12:16:35.649337,349.319776315074,298.08695510560995,17.187206730100847
4,2024-04-30 12:16:35.649337,347.2043978248685,290.8664736152957,19.36899894626088
4,2024-05-31 12:16:35.649337,398.7457591579611,312.6330527513834,27.54433853002022
4,2024-06-30 12:16:35.649337,271.1389988342257,312.59944424997167,-13.263121921161172
4,2024-07-31 12:16:35.649337,419.53004891714534,291.6561387875728,43.84406605022954
4,2024-08-31 12:16:35.649337,282.7268092011084,286.8099436690264,-1.4236376938973447
4,2024-09-30 12:16:35.649337,171.36593437243567,296.25803804149837,-42.156528307113284
4,2024-10-31 12:16:35.649337,222.8798278414776,301.61084339313123,-26.1035096304653
4,2024-11-30 12:16:35.649337,245.22857740331705,279.52453654466,-12.269391290400531
4,2024-12-31 12:16:35.649337,345.5931500449874,309.81132851949815,11.549552334474205
4,2025-01-31 12:16:35.649337,315.1813865419515,311.7174065941733,1.1112565017223905
4,2025-02-28 12:16:35.649337,387.9115731830705,290.69909644198566,33.44092841392281
4,2025-03-31 12:16:35.649337,312.17031296174144,282.0971119162043,10.660584520436437
4,2025-04-30 12:16:35.649337,322.2450584429831,316.93792414068764,1.6745027647558082
4,2025-05-31 12:16:35.649337,283.1651758059301,307.77141599567864,-7.994972538350999
4,2025-06-30 12:16:35.649337,321.93758969831504,301.56418018851576,6.755911626196226
4,2025-07-31 12:16:35.649337,143.3990731578613,297.17211828033106,-51.745448399506714
4,2025-08-31 12:16:35.649337,274.2512519620189,285.8571521475032,-4.060034915444628
4,2025-09-30 12:16:35.649337,313.18304819803353,327.62435016698595,-4.407884200790286
4,2025-10-31 12:16:35.649337,309.3759873739459,264.01863689467154,17.179601793554212
4,2025-11-30 12:16:35.649337,374.2023323547085,311.6613178701324,20.066980051286514
5,2023-12-31 12:16:35.649337,145.35797274474047,152.20364504570492,-4.497705885367449
5,2024-01-31 12:16:35.649337,182.00568591486018,145.19203715464462,25.355143079234566
5,2024-02-29 12:16:35.649337,154.89708110484543,147.4721849311044,5.034777356292482
5,2024-03-31 12:16:35.649337,84.64591918022896,144.06083542146436,-41.24293467229392
5,2024-04-30 12:16:35.649337,77.95216172073764,155.71515761483923,-49.93925901963123
5,2024-05-31 12:16:35.649337,130.0381788440811,145.50233450632538,-10.628115153418388
5,2024-06-30 12:16:35.649337,122.59453208737231,150.82793165174994,-18.71894632193615
5,2024-07-31 12:16:35.649337,217.2436577734515,149.575058471771,45.24056349571908
5,2024-08-31 12:16:35.649337,114.38772995378496,150.53019457432083,-24.010109548281598
5,2024-09-30 12:16:35.649337,162.4256428104361,146.47423596486254,10.89024751724946
5,2024-10-31 12:16:35.649337,138.94376177980075,146.1684603817409,-4.942720599965119
5,2024-11-30 12:16:35.649337,141.25295585544242,157.50079946823288,-10.316038818626803
5,2024-12-31 12:16:35.649337,154.1441794082874,152.68450432702986,0.9560073484150876
5,2025-01-31 12:16:35.649337,101.44603429749449,149.01064394958505,-31.92027655969539
5,2025-02-28 12:16:35.649337,78.85897057527283,157.51039359137462,-49.93411623371678
5,2025-03-31 12:16:35.649337,128.8902432849353,139.01119189688373,-7.280671774583429
5,2025-04-30 12:16:35.649337,151.80410580129774,158.13547723075078,-4.003764076428166
5,2025-05-31 12:16:35.649337,63.89474928882437,141.38031108395967,-54.806472839856724
5,2025-06-30 12:16:35.649337,182.72819480412392,148.99480661493538,22.64064698333389
5,2025-07-31 12:16:35.649337,142.8017177476658,153.32919733448048,-6.865932757640068
5,2025-08-31 12:16:35.649337,138.95231857428308,133.91706732480947,3.7599772381968726
5,2025-09-30 12:16:35.649337,163.62892499455313,151.51991418655015,7.99169592525934
5,2025-10-31 12:16:35.649337,129.30090244268996,153.97602616000847,-16.02530233614204
5,2025-11-30 12:16:35.649337,89.65805614533079,152.73565646344818,-41.29854271010565
6,2023-12-31 12:16:35.649337,346.7441003717066,288.86020218234563,20.03872383666797
6,2024-01-31 12:16:35.649337,344.69728188180176,272.49243044347895,26.49792925286404
6,2024-02-29 12:16:35.649337,177.20074550167251,292.0351114158388,-39.322109371516525
6,2024-03-31 12:16:35.649337,285.6705342295158,267.41454088747764,6.826851405107356
6,2024-04-30 12:16:35.649337,250.92273383826821,267.1668015440658,-6.080122085497329
6,2024-05-31 12:16:35.649337,228.97529296301474,288.9946514156368,-20.768328465117936
6,2024-06-30 12:16:35.649337,244.83030223632267,257.82948339254693,-5.041774503512826
6,2024-07-31 12:16:35.649337,150.3519868332967,269.616823285636,-44.23493868036134
6,2024-08-31 12:16:35.649337,198.38995081262325,257.0215286902816,-22.811932594296845
6,2024-09-30 12:16:35.649337,345.702262513293,288.61041295967823,19.78163191277201
6,2024-10-31 12:16:35.649337,302.6736130796954,245.3451704255827,23.36644432603631
6,2024-11-30 12:16:35.649337,242.3621427155594,231.51872148912219,4.683604486364049
6,2024-12-31 12:16:35.649337,246.6180070716799,298.69050335278996,-17.433596213002488
6,2025-01-31 12:16:35.649337,231.93756958432718,285.5765937036972,-18.782710243761684
6,2025-02-28 12:16:35.649337,238.23722242529738,290.5272966162323,-17.99833433896118
6,2025-03-31 12:16:35.649337,344.6108368189045,287.6499835500742,19.802140283771145
6,2025-04-30 12:16:35.649337,330.6689847032134,260.4131756868511,26.978592320092698
6,2025-05-31 12:16:35.649337,213.05446633771845,286.0613708009231,-25.52141320542433
6,2025-06-30 12:16:35.649337,228.9382592851638,279.81753949453304,-18.183020371517237
6,2025-07-31 12:16:35.649337,211.88445941688525,253.59482253350092,-16.447639861064417
6,2025-08-31 12:16:35.649337,273.96331288585515,285.8004350703121,-4.141743934555182
6,2025-09-30 12:16:35.649337,192.1783055121661,289.4824932897609,-33.61315106547636
6,2025-10-31 12:16:35.649337,167.39992789753907,254.75803810061407,-34.290619779609784
6,2025-11-30 12:16:35.649337,263.62350004412554,274.4318692952299,-3.9384526581629857
7,2023-12-31 12:16:35.649337,143.64659924356476,241.79157316291523,-40.590733843822576
7,2024-01-31 12:16:35.649337,278.976653795533,246.0053409044854,13.402681734397445
7,2024-02-29 12:16:35.649337,130.42048409471718,207.93246853028938,-37.277480031590684
7,2024-03-31 12:16:35.649337,267.5898907809016,240.5848158385241,11.224762813170557
7,2024-04-30 12:16:35.649337,198.68613882955754,224.56938037284303,-11.525721583375544
7,2024-05-31 12:16:35.649337,150.39493816500107,232.71652131359232,-35.374189457593566
7,2024-06-30 12:16:35.649337,358.40318454428876,250.11094769840136,43.29767962675213
7,2024-07-31 12:16:35.649337,279.2363004658439,252.81899620710624,10.449097834838694
7,2024-08-31 12:16:35.649337,148.24721466017078,244.16314003919567,-39.28354024429217
7,2024-09-30 12:16:35.649337,286.9865398617276,247.20641241663677,16.091867138966514
7,2024-10-31 12:16:35.649337,356.1798832554966,239.17717555617457,48.918843291483746
7,2024-11-30 12:16:35.649337,417.7467331061181,256.33666391784345,62.967999474319036
7,2024-12-31 12:16:35.649337,292.41857178418144,250.6611287946688,16.65892242259812
7,2025-01-31 12:16:35.649337,194.31097012549037,242.6842774333236,-19.9326086631729
7,2025-02-28 12:16:35.649337,316.9818182421702,249.3354612283143,27.13066030824743
7,2025-03-31 12:16:35.649337,232.3688559504368,238.87826425600466,-2.72498978751443
7,2025-04-30 12:16:35.649337,227.40684147383968,260.6791757980771,-12.76371011315851
7,2025-05-31 12:16:35.649337,340.8626958656218,255.48808812979857,33.416277197412576
7,2025-06-30 12:16:35.649337,174.81759537768477,231.31370499930347,-24.42402175080323
7,2025-07-31 12:16:35.649337,158.54872833022566,247.91351077177796,-36.04675766292502
7,2025-08-31 12:16:35.649337,236.65965772652342,230.4039545694379,2.7151023378811887
7,2025-09-30 12:16:35.649337,224.58749618020863,238.83967586898476,-5.9672580097597105
7,2025-10-31 12:16:35.649337,277.4270580136596,238.11162043246748,16.51134770734242
7,2025-11-30 12:16:35.649337,239.01590792695936,249.90711401778856,-4.358101662545692
8,2023-12-31 12:16:35.649337,310.1894840316257,293.1232218627008,5.822214309898222
8,2024-01-31 12:16:35.649337,393.3715565032183,308.5053428188513,27.50883109800755
8,2024-02-29 12:16:35.649337,390.57952724050693,309.83965677126145,26.05859795695925
8,2024-03-31 12:16:35.649337,267.8444436589892,306.55455141247785,-12.627477744214968
8,2024-04-30 12:16:35.649337,312.74398355651357,322.69356819944824,-3.0832918977750112
8,2024-05-31 12:16:35.649337,121.48640046222624,281.0221025310747,-56.76980587361715
8,2024-06-30 12:16:35.649337,372.72088414976133,316.60259769328906,17.725150351052157
8,2024-07-31 12:16:35.649337,350.9927728820811,296.2582687189658,18.475266327515453
8,2024-08-31 12:16:35.649337,231.2676486759083,294.51115214803093,-21.474060663188187
8,2024-09-30 12:16:35.649337,481.9242944297231,327.2855883426162,47.2488589767126
8,2024-10-31 12:16:35.649337,342.1530232002208,311.88258811451146,9.705714983548607
8,2024-11-30 12:16:35.649337,253.13155627082054,282.27231463961607,-10.3236331930038
8,2024-12-31 12:16:35.649337,411.97016871032315,331.01969682081676,24.454880681413176
8,2025-01-31 12:16:35.649337,260.8567289249069,297.1208510530672,-12.205175772629753
8,2025-02-28 12:16:35.649337,413.5469252234299,333.2270835835112,24.103635507703103
8,2025-03-31 12:16:35.649337,336.60480641743595,291.72517134067704,15.384217573857697
8,2025-04-30 12:16:35.649337,442.39494540837245,321.75510350431534,37.49430563498089
8,2025-05-31 12:16:35.649337,298.09096348170453,285.529221480141,4.399459339553869
8,2025-06-30 12:16:35.649337,352.32956642481224,313.7938963511586,12.280567124393453
8,2025-07-31 12:16:35.649337,437.01804814942705,318.5949221326878,37.170437376719576
8,2025-08-31 12:16:35.649337,234.39113162210646,294.40964855052965,-20.38605637550027
8,2025-09-30 12:16:35.649337,213.04825252122941,313.6029069664034,-32.06432472768708
8,2025-10-31 12:16:35.649337,245.9704191910517,269.1778990999503,-8.62161417653434
8,2025-11-30 12:16:35.649337,223.28710566651796,295.50080019169013,-24.437732310141783
9,2023-12-31 12:16:35.649337,780.0247803648573,823.7988865624903,-5.3136884392125845
9,2024-01-31 12:16:35.649337,981.6915020784032,873.1004295211435,12.437409132511489
9,2024-02-29 12:16:35.649337,753.7687578385516,864.141604310557,-12.77254166694877
9,2024-03-31 12:16:35.649337,674.9540366344609,903.7464404742007,-25.315995017329328
9,2024-04-30 12:16:35.649337,1107.0015203862406,877.0683054901133,26.216112639897375
9,2024-05-31 12:16:35.649337,883.1714562330051,1001.4732411729578,-11.812775426869509
9,2024-06-30 12:16:35.649337,705.7023559925902,858.6232443805526,-17.81001031462711
9,2024-07-31 12:16:35.649337,775.5817663824557,818.7934262380071,-5.277480066503441
9,2024-08-31 12:16:35.649337,907.6355878476878,877.6671217709392,3.4145594990819395
9,2024-09-30 12:16:35.649337,950.2572029558847,862.8190303744002,10.134010667746026
9,2024-10-31 12:16:35.649337,845.669107355909,901.9769902141052,-6.242718325312291
9,2024-11-30 12:16:35.649337,1056.2268225093426,879.6647936985379,20.071512475616103
9,2024-12-31 12:16:35.649337,729.8564499966947,874.9897816983728,-16.58686018252366
9,2025-01-31 12:16:35.649337,1454.9389424987712,969.7668581506272,50.02976542974267
9,2025-02-28 12:16:35.649337,836.2380759733574,875.799873947249,-4.517218961860062
9,2025-03-31 12:16:35.649337,981.244241657055,869.630532341546,12.83461253539255
9,2025-04-30 12:16:35.649337,672.3750303307236,925.3963136151084,-27.341937671649475
9,2025-05-31 12:16:35.649337,1073.0448847432926,902.362860885911,18.915009832054867
9,2025-06-30 12:16:35.649337,1007.4803899861274,904.2199605786471,11.41983520706618
9,2025-07-31 12:16:35.649337,718.0343720655803,889.1251738849246,-19.24260012477026
9,2025-08-31 12:16:35.649337,808.3257421205738,943.0542352563295,-14.286399243956053
9,2025-09-30 12:16:35.649337,952.3073230630074,875.1571999040366,8.815573152735364
9,2025-10-31 12:16:35.649337,691.2700142419792,834.1078091659008,-17.12462026542563
9,2025-11-30 12:16:35.649337,1093.32166921384,884.5472034593921,23.602410921423758
10,2023-12-31 12:16:35.649337,2777.5935115233165,2863.766068547312,-3.0090641121293764
10,2024-01-31 12:16:35.649337,2406.863879838884,2797.482215067905,-13.963210672977938
10,2024-02-29 12:16:35.649337,2690.2517597762403,3008.2773783814996,-10.5716853402781
10,2024-03-31 12:16:35.649337,3405.3549986941234,3301.395954924065,3.148941998762753
10,2024-04-30 12:16:35.649337,2614.3552875337027,2995.1269244066757,-12.713038428192904
10,2024-05-31 12:16:35.649337,2246.813237838936,2895.709829011983,-22.408895555479422
10,2024-06-30 12:16:35.649337,2805.321528104879,3124.6437292985984,-10.219475526107393
10,2024-07-31 12:16:35.649337,3173.9555886690623,3057.9308693816965,3.7942230953973652
10,2024-08-31 12:16:35.649337,2856.8450956353627,2902.342299352569,-1.5676029573546735
10,2024-09-30 12:16:35.649337,2595.192300778871,2813.3437335831904,-7.754169183104861
10,2024-10-31 12:16:35.649337,3673.606939157671,2985.5552999783345,23.046018915956097
10,2024-11-30 12:16:35.649337,2473.927048787631,2836.4896307665144,-12.78208733944523
10,2024-12-31 12:16:35.649337,2746.9928813118127,3072.5306590187365,-10.595102664032968
10,2025-01-31 12:16:35.649337,2809.474629035496,3166.6096275374653,-11.278150467182707
10,2025-02-28 12:16:35.649337,2971.644838938385,3076.336400403039,-3.403124620926963
10,2025-03-31 12:16:35.649337,3444.498779841491,3167.5545443737165,8.743156008463664
10,2025-04-30 12:16:35.649337,3483.374946788328,3067.3380531014022,13.563450995115087
10,2025-05-31 12:16:35.649337,2837.58140223674,3005.52739173744,-5.5879041383021235
10,2025-06-30 12:16:35.649337,3010.946764317876,2899.581727032383,3.8407276555529695
10,2025-07-31 12:16:35.649337,3023.7218728176363,2929.5541563585016,3.214404357562284
10,2025-08-31 12:16:35.649337,2901.7735403389224,2896.921133069698,0.16750222206023863
10,2025-09-30 12:16:35.649337,2685.239514289754,3157.2676685391,-14.950526968394747
10,2025-10-31 12:16:35.649337,3377.1690681547157,3049.5577605716753,10.742912031993313
10,2025-11-30 12:16:35.649337,3139.801108824116,3126.5371693812913,0.4242373822617792
11,2023-12-31 12:16:35.649337,243.93715555616714,321.31740671593343,-24.082184638125042
11,2024-01-31 12:16:35.649337,287.17031469008265,287.9362223254061,-0.26599905671398333
11,2024-02-29 12:16:35.649337,412.9453515245819,291.4491128405037,41.68694750859213
11,2024-03-31 12:16:35.649337,146.24114604920652,298.9399016609154,-51.080084914496815
11,2024-04-30 12:16:35.649337,372.040025202649,312.7694686631467,18.95023730827666
11,2024-05-31 12:16:35.649337,226.11668433846296,290.87904460993155,-22.264360898982886
11,2024-06-30 12:16:35.649337,338.17321117777254,289.3400634301372,16.87742346107088
11,2024-07-31 12:16:35.649337,300.4686369609892,300.77029491909497,-0.10029512993857778
11,2024-08-31 12:16:35.649337,278.1424881721307,287.47607182359377,-3.246734099382892
11,2024-09-30 12:16:35.649337,401.78042771063923,304.8159331297855,31.810835340936027
11,2024-10-31 12:16:35.649337,266.29999161915026,286.67347905454665,-7.106861612238581
11,2024-11-30 12:16:35.649337,342.05199410251817,311.67525461650473,9.74627887073998
11,2024-12-31 12:16:35.649337,281.54710513748586,300.02183036571114,-6.157793653117023
11,2025-01-31 12:16:35.649337,311.6167158222675,289.07126361023506,7.799271338998009
11,2025-02-28 12:16:35.649337,258.30098343048263,315.699296843316,-18.181324439667854
11,2025-03-31 12:16:35.649337,241.78094209510078,283.15083710567836,-14.610550134145422
11,2025-04-30 12:16:35.649337,346.90251488943784,282.5259158671464,22.786086304579424
11,2025-05-31 12:16:35.649337,311.55417394884887,323.53176968453016,-3.702138973047507
11,2025-06-30 12:16:35.649337,197.75732172382155,311.31096003408237,-36.47595262878922
11,2025-07-31 12:16:35.649337,407.61747380892035,314.2928163056106,29.693538210737586
11,2025-08-31 12:16:35.649337,478.89998742072794,315.2096930250651,51.930603029598565
11,2025-09-30 12:16:35.649337,310.50000222008504,267.9571533692907,15.876735633238722
11,2025-10-31 12:16:35.649337,354.64876775779345,293.9250796336144,20.65958039370875
11,2025-11-30 12:16:35.649337,234.80485510428338,308.96259342397957,-24.002173692894882
12,2023-12-31 12:16:35.649337,2680.0558346425664,3008.383105574145,-10.913745337926889
12,2024-01-31 12:16:35.649337,2654.4085104856995,3081.5274597637867,-13.860624474552885
12,2024-02-29 12:16:35.649337,2739.0213160394997,2868.9365827255256,-4.528342225069499
12,2024-03-31 12:16:35.649337,2933.645587784932,2745.1120683920617,6.867971678231087
12,2024-04-30 12:16:35.649337,2480.575557016052,2828.052013637993,-12.286777433592846
12,2024-05-31 12:16:35.649337,3008.1751223571496,3083.5650971432574,-2.444896488676442
12,2024-06-30 12:16:35.649337,3043.580593616668,2804.9656944846843,8.506874062708313
12,2024-07-31 12:16:35.649337,3182.373212063059,2938.958045960128,8.28236273864228
12,2024-08-31 12:16:35.649337,3554.056434142997,3178.2394073420683,11.824692184382082
12,2024-09-30 12:16:35.649337,3242.1618929903584,3137.7105376164154,3.3289034830246074
12,2024-10-31 12:16:35.649337,3023.2374123169056,3040.989791671997,-0.5837697779751735
12,2024-11-30 12:16:35.649337,2766.8640128874176,3147.693259988496,-12.098677210449345
12,2024-12-31 12:16:35.649337,2763.490397241562,3104.614901285947,-10.987659174833233
12,2025-01-31 12:16:35.649337,3131.164945147757,3073.294533619536,1.8830089630252445
12,2025-02-28 12:16:35.649337,2881.3663191336054,2849.7652605434027,1.1089004076138147
12,2025-03-31 12:16:35.649337,2881.9898442851554,2898.9145237183307,-0.5838281637730588
12,2025-04-30 12:16:35.649337,3021.6464449001105,2868.1635939202633,5.351258599934453
12,2025-05-31 12:16:35.649337,2505.180989835781,2878.5742613016278,-12.971465648310442
12,2025-06-30 12:16:35.649337,2655.036072999726,2779.428115101512,-4.475454552176569
12,2025-07-31 12:16:35.649337,2934.2049802406973,2911.68263888092,0.7735163530196271
12,2025-08-31 12:16:35.649337,3350.844710462503,2820.312507964135,18.811114052085557
12,2025-09-30 12:16:35.649337,3121.2669374466877,2968.3211888185674,5.152601046148743
12,2025-10-31 12:16:35.649337,2675.0686552495545,3001.6165058356837,-10.879066328135567
12,2025-11-30 12:16:35.649337,2590.7525286731825,2951.005092998943,-12.207792022468377
13,2023-12-31 12:16:35.649337,844.046059031798,941.5594346854984,-10.356582076655847
13,2024-01-31 12:16:35.649337,1048.8544556982056,852.6240629740365,23.014878566727074
13,2024-02-29 12:16:35.649337,695.936038142971,935.4975585295564,-25.607925771942735
13,2024-03-31 12:16:35.649337,1000.630149994441,898.6428021778457,11.349041862843686
13,2024-04-30 12:16:35.649337,1084.0579998127587,875.0560321389465,23.88440968322193
13,2024-05-31 12:16:35.649337,776.1798551967292,901.3355886302469,-13.885586568673705
13,2024-06-30 12:16:35.649337,1028.4202640273204,1005.9039721528309,2.23841365556001
13,2024-07-31 12:16:35.649337,932.3652432879218,901.4056809648505,3.4345869986011905
13,2024-08-31 12:16:35.649337,841.6687076565556,891.3946133625769,-5.5784391066086885
13,2024-09-30 12:16:35.649337,999.3884957048538,959.8353964202819,4.120821073288781
13,2024-10-31 12:16:35.649337,612.3382853015935,910.0596374633533,-32.71448813965762
13,2024-11-30 12:16:35.649337,1018.4106318738086,941.8046877287768,8.133952309132376
13,2024-12-31 12:16:35.649337,952.274271089089,843.7941325243851,12.856232863360056
